RecID,idtruth
B903551,184462
A783322,184463
B838841,184463
C898403,184463
C898404,184463
A851442,184464
A854324,184464
B825042,184464
B850814,184464
B931965,184464
C898405,184464
B815405,184465
C898406,184465
C898407,184466
A855720,184467
A893499,184467
A746003,184468
A944967,184468
B947769,184468
C898408,184468
A910401,184469
C898409,184469
A863632,184470
A889829,184470
C898410,184470
C898411,184470
C898412,184470
B878232,184471
B929628,184471
B957214,184471
C898413,184471
C898414,184471
C898415,184471
A744541,184472
A910951,184472
C898416,184472
C898417,184472
A992571,184473
B832037,184473
B862456,184473
C898418,184473
C898419,184473
C898420,184473
B904820,184474
C898421,184474
C898422,184475
A977690,184476
A985660,184476
B992851,184476
C898423,184476
C898424,184476
C898425,184476
A965641,184477
B839605,184477
B890294,184477
C898426,184477
B760560,184478
A734773,184479
B905683,184479
C898427,184479
C898428,184479
C898429,184479
C898430,184479
A779130,184480
A781643,184480
A782622,184480
A945934,184480
B909932,184480
C898431,184480
C898432,184481
A774379,184482
A861514,184482
B797309,184482
C898433,184482
B846346,184483
C898434,184483
C898435,184483
C898436,184484
C898437,184484
C898438,184484
B878503,184485
B919829,184485
C898439,184485
C898440,184485
A899432,184486
B810153,184486
B875207,184486
C898441,184486
A834043,184487
C898442,184487
C898443,184487
C898444,184487
C898445,184487
B798125,184488
B855286,184488
B871572,184488
B924262,184488
C898446,184488
C898447,184488
A876526,184489
A941827,184489
A957185,184489
B976812,184489
C898448,184489
A928208,184490
A931281,184490
A739885,184491
A845388,184491
A939756,184492
B807116,184492
B856684,184492
C898449,184492
C898450,184492
B758789,184493
B921469,184493
C898451,184493
C898452,184493
C898453,184493
C898454,184493
C898455,184494
C898456,184494
A840402,184495
A960347,184495
B761785,184495
C898457,184495
C898458,184495
C898459,184495
A873240,184496
B800715,184496
C898460,184496
B860219,184497
C898461,184497
C898462,184497
C898463,184497
C898464,184498
A880648,184499
C898465,184499
A913254,184500
C898466,184500
A848940,184501
B825065,184501
C898467,184501
C898468,184501
C898469,184501
C898470,184501
B782906,184502
C898471,184502
C898472,184502
A972091,184503
C898473,184503
C898474,184503
C898475,184503
C898476,184503
B848733,184504
A776037,184505
C898477,184505
A750592,184506
A833306,184506
A941163,184506
C898478,184506
C898479,184506
A867412,184507
B760734,184507
C898480,184507
C898481,184507
C898482,184507
C898483,184507
A875144,184508
A930598,184508
B999676,184508
C898484,184508
A774540,184509
B870807,184509
C898485,184509
C898486,184509
C898487,184509
B752632,184510
A917795,184511
B911515,184511
C898488,184511
C898489,184511
C898490,184511
A747247,184512
B958853,184512
B930345,184513
B935189,184513
A823283,184514
B798370,184514
C898491,184514
C898492,184514
C898493,184514
A776784,184515
A784034,184515
A797417,184515
A907537,184515
B804052,184515
A744424,184516
A884683,184516
B770767,184516
C898494,184516
A770124,184517
A856814,184517
A926099,184517
B860180,184517
B927580,184517
C898495,184517
A804603,184518
A824406,184518
C898496,184518
B799284,184519
B829066,184519
A779671,184520
B843239,184520
B969647,184520
C898497,184520
A827564,184521
C898498,184522
A978380,184523
A981569,184523
B796489,184523
B825995,184523
C898499,184523
C898500,184523
A915101,184524
C898501,184524
C898502,184524
C898503,184524
B825722,184525
B836671,184525
A772730,184526
B818142,184526
B871291,184526
B944144,184526
C898504,184526
A790516,184527
A959311,184527
B897503,184527
B898506,184527
C898505,184527
C898506,184527
B916407,184528
B947882,184529
C898507,184529
C898508,184529
C898509,184529
B916578,184530
A741778,184531
A823502,184531
A972859,184531
C898510,184531
C898511,184531
C898512,184531
A747834,184532
A836876,184532
C898513,184532
A742167,184533
A977173,184533
B962901,184533
C898514,184533
A758224,184534
B852130,184534
A738037,184535
A747884,184535
A830955,184535
B951724,184535
A766812,184536
A907967,184537
B821949,184537
C898515,184537
C898516,184537
C898517,184537
C898518,184537
B949229,184538
A744257,184539
B797089,184539
B970428,184539
C898519,184539
A911863,184540
A952560,184540
A984540,184540
B818554,184540
B902077,184540
C898520,184540
A904995,184541
A942550,184541
B907343,184541
B937091,184541
C898521,184541
A786531,184542
B845272,184542
B759920,184543
C898522,184543
C898523,184543
C898524,184543
C898525,184543
A813500,184544
A927053,184544
C898526,184544
C898527,184544
C898528,184544
A904022,184545
C898529,184545
A822101,184546
B903514,184546
C898530,184546
A842075,184547
A877979,184547
C898531,184547
A917314,184548
B895166,184548
B932619,184548
C898532,184548
C898533,184548
A880179,184549
B776847,184549
C898534,184549
C898535,184549
C898536,184550
A964799,184551
C898537,184551
B885325,184552
A791720,184553
B926695,184553
C898538,184553
C898539,184553
C898540,184553
C898541,184553
A780606,184554
C898542,184554
A895834,184555
B785132,184555
B827500,184555
A976991,184556
C898543,184556
A749878,184557
B797965,184557
A820121,184558
A853364,184558
B934327,184558
C898544,184558
A855159,184559
A988508,184559
A999383,184559
B948964,184559
C898545,184559
C898546,184559
B975317,184560
B986697,184560
C898547,184560
C898548,184560
A738807,184561
A831739,184561
A878567,184561
C898549,184561
C898550,184561
A904087,184562
B924386,184562
C898551,184562
C898552,184562
C898553,184562
A738951,184563
A948472,184563
B848397,184563
C898554,184563
C898555,184563
C898556,184563
A847983,184564
C898557,184564
C898558,184564
B993689,184565
C898559,184565
C898560,184565
C898561,184565
B832864,184566
B964639,184566
C898562,184566
C898563,184566
B962025,184567
A739495,184568
C898564,184568
C898565,184568
B813022,184569
C898566,184569
A735894,184570
A824983,184570
A882394,184570
A949901,184570
C898567,184570
C898568,184570
A845930,184571
A879174,184572
A989017,184572
B824135,184572
B904829,184572
C898569,184572
A748709,184573
A812390,184573
B980980,184573
C898570,184573
C898571,184574
C898572,184574
C898573,184574
A888654,184575
C898574,184575
B935396,184576
B832095,184577
B919018,184577
C898575,184577
C898576,184577
B795191,184578
C898577,184578
C898578,184578
A874871,184579
A997648,184579
C898579,184579
C898580,184579
C898581,184579
B979918,184580
C898582,184580
C898583,184581
C898584,184581
A738015,184582
A904262,184582
A918287,184582
A922283,184582
C898585,184582
C898586,184582
B826782,184583
C898587,184583
C898588,184583
C898589,184583
C898590,184583
C898591,184583
A871954,184584
B847156,184584
C898592,184584
C898593,184585
C898594,184586
A793767,184587
B971093,184587
C898595,184587
A737458,184588
A852433,184588
C898596,184588
A837468,184589
B767104,184589
B854938,184589
C898597,184590
B836859,184591
B979479,184591
C898598,184591
C898599,184591
C898600,184591
A746995,184592
B804336,184592
C898601,184592
C898602,184592
C898603,184592
C898604,184592
A876833,184593
A929625,184593
B890076,184593
C898605,184593
C898606,184593
A827052,184594
A983851,184594
B844402,184594
C898607,184594
C898608,184594
C898609,184595
C898610,184595
C898611,184595
C898612,184595
C898613,184595
C898614,184595
A947566,184596
A981402,184596
B982425,184596
C898615,184596
C898616,184596
C898617,184596
A933479,184597
C898618,184597
C898619,184597
C898620,184597
A994783,184598
B840662,184598
C898621,184599
C898622,184599
C898623,184599
A800267,184600
B773741,184600
C898624,184600
A963561,184601
B752005,184601
C898625,184601
C898626,184601
C898627,184602
C898628,184602
C898629,184603
C898630,184603
C898631,184603
A771841,184604
A826870,184604
A919991,184604
A968466,184604
B856468,184604
C898632,184604
A802034,184605
A879429,184605
B999406,184605
C898633,184605
C898634,184605
A858951,184606
B755709,184606
C898635,184606
C898636,184606
C898637,184606
A883608,184607
A885780,184607
B814728,184607
B975236,184607
C898638,184607
C898639,184608
A927746,184609
C898640,184609
C898641,184609
C898642,184610
B919986,184611
B928230,184611
C898643,184611
B753081,184612
B769670,184612
B855981,184612
C898644,184612
C898645,184612
B931696,184613
C898646,184613
B765282,184614
A896651,184615
C898647,184615
A870506,184616
A882405,184616
B898935,184616
A794431,184617
A994924,184618
C898648,184618
A812413,184619
A875616,184619
B972190,184619
C898649,184619
C898650,184619
C898651,184619
C898652,184620
C898653,184620
A909452,184621
C898654,184621
C898655,184621
C898656,184622
A781960,184623
A829516,184623
A863300,184623
B913333,184623
B951050,184623
A793517,184624
A810326,184624
A895040,184624
B765946,184624
B902000,184624
C898657,184624
B765548,184625
B829092,184625
B858772,184625
C898658,184625
C898659,184625
C898660,184625
A828276,184626
B760812,184626
B880204,184626
B921618,184626
C898661,184626
A849211,184627
A860322,184628
A977040,184628
A985920,184628
C898662,184628
C898663,184628
A792860,184629
A814411,184629
A856354,184629
A890063,184629
A763087,184630
A746851,184631
A795444,184631
A941131,184631
B854924,184631
B987071,184631
C898664,184631
B849560,184632
B925951,184632
B967187,184632
C898665,184632
A743781,184633
A894279,184633
C898666,184633
C898667,184633
C898668,184633
A748752,184634
B824525,184634
B854545,184634
C898669,184634
C898670,184634
A945922,184635
B760666,184635
B882457,184635
C898671,184635
C898672,184635
C898673,184636
C898674,184636
A739223,184637
B802119,184637
B829316,184637
C898675,184637
C898676,184637
A851289,184638
A911962,184638
B842239,184638
B915086,184638
A811368,184639
A938304,184639
B918216,184639
C898677,184639
A754011,184640
A766302,184640
C898678,184640
C898679,184640
C898680,184640
C898681,184640
B833953,184641
B956175,184641
C898682,184641
C898683,184641
C898684,184641
C898685,184641
A916961,184642
C898686,184642
C898687,184642
B898458,184643
B803822,184644
B957647,184644
C898688,184645
A837898,184646
A904489,184646
B904350,184646
C898689,184646
A876683,184647
C898690,184647
C898691,184647
B868793,184648
C898692,184649
A866777,184650
A924186,184650
B755016,184650
B970051,184650
C898693,184650
A892569,184651
B818538,184651
C898694,184651
A764746,184652
A898270,184652
B907444,184652
C898695,184652
C898696,184652
C898697,184652
C898698,184653
B897257,184654
B814574,184655
B972700,184655
C898699,184655
C898700,184655
C898701,184655
A765720,184656
C898702,184656
C898703,184656
C898704,184656
C898705,184656
A749574,184657
B762876,184657
A950535,184658
B816796,184658
C898706,184658
C898707,184659
B887842,184660
C898708,184660
B912434,184661
B896266,184662
C898709,184662
C898710,184662
A783042,184663
C898711,184663
C898712,184664
C898713,184664
A888062,184665
A745971,184666
A936715,184666
A999120,184667
B807896,184668
B898241,184668
C898714,184668
C898715,184668
C898716,184668
A997398,184669
B888757,184669
A783623,184670
A998524,184670
B848829,184670
B902944,184670
C898717,184671
A756057,184672
C898718,184672
C898719,184672
C898720,184672
A741304,184673
A741344,184673
B963640,184673
C898721,184673
A788222,184674
B881746,184675
C898722,184675
A791382,184676
A981564,184676
B821830,184676
C898723,184676
B771274,184677
B793005,184677
C898724,184677
A783735,184678
A808302,184678
B911094,184678
B992126,184678
C898725,184678
C898726,184678
A820332,184679
A896410,184679
B773909,184679
B797218,184679
C898727,184679
A737409,184680
B940954,184680
C898728,184680
C898729,184680
C898730,184680
C898731,184680
A865431,184681
A926161,184681
A951510,184681
C898732,184681
B862850,184682
C898733,184682
C898734,184682
A833276,184683
A865711,184683
A872229,184683
B854796,184683
B913276,184683
B973958,184683
A988328,184684
B807607,184684
B916206,184684
C898735,184684
C898736,184684
C898737,184684
A926574,184685
B785106,184685
B799501,184685
B904411,184685
A779987,184686
A931572,184686
B910374,184686
C898738,184686
B930128,184687
A816057,184688
B927210,184688
B987603,184688
C898739,184688
C898740,184688
C898741,184688
C898742,184689
C898743,184690
C898744,184690
B774787,184691
B885054,184691
C898745,184691
C898746,184691
C898747,184691
A762788,184692
A809263,184692
B784381,184692
B864448,184692
B917142,184692
C898748,184692
C898749,184693
C898750,184693
A965276,184694
B949709,184694
C898751,184694
C898752,184694
B907717,184695
B932918,184695
C898753,184695
C898754,184696
A957603,184697
A767467,184698
A977168,184698
A981363,184698
B954589,184698
C898755,184698
C898756,184698
A832713,184699
C898757,184699
C898758,184699
A741155,184700
A915157,184700
C898759,184700
C898760,184701
C898761,184701
A949151,184702
B881148,184702
C898762,184702
A804196,184703
C898763,184703
C898764,184703
A774676,184704
B895247,184704
B943685,184704
B961244,184704
C898765,184704
C898766,184704
A918422,184705
B836231,184705
C898767,184705
C898768,184705
C898769,184705
B752991,184706
C898770,184706
C898771,184707
A994794,184708
B829611,184708
C898772,184708
C898773,184708
C898774,184708
C898775,184709
C898776,184710
A978676,184711
B779303,184712
B895669,184712
C898777,184712
C898778,184712
C898779,184712
C898780,184712
A898045,184713
A937836,184713
B771706,184713
C898781,184713
B846780,184714
B932802,184714
B953787,184714
C898782,184714
B992477,184715
C898783,184715
C898784,184715
C898785,184715
C898786,184715
A885858,184716
B840134,184716
C898787,184716
C898788,184716
C898789,184716
A785161,184717
A842470,184717
C898790,184717
A892340,184718
B766576,184718
A885290,184719
A905311,184719
B878415,184719
B998386,184719
C898791,184719
C898792,184719
A795503,184720
A925360,184720
B846990,184720
B905977,184720
C898793,184720
C898794,184720
A871037,184721
C898795,184721
C898796,184721
A888491,184722
B992597,184722
C898797,184722
B788734,184723
B808089,184723
C898798,184723
A876571,184724
B798962,184724
B803258,184724
C898799,184724
C898800,184724
A942617,184725
A949054,184725
B939810,184725
B999479,184725
A826860,184726
B869697,184726
C898801,184726
A744144,184727
B875534,184727
B907788,184727
B958577,184727
C898802,184727
C898803,184727
A819155,184728
A977752,184728
B963680,184728
A999548,184729
A741274,184730
C898804,184730
C898805,184730
C898806,184730
C898807,184730
C898808,184730
A746392,184731
A825853,184731
B937309,184731
B987729,184731
C898809,184731
C898810,184731
A740941,184732
B754806,184732
C898811,184732
B941841,184733
C898812,184733
C898813,184734
A767065,184735
B936648,184735
B942498,184735
C898814,184735
C898815,184735
A743543,184736
A747401,184736
A936775,184736
C898816,184736
C898817,184736
B779689,184737
B963575,184738
C898818,184738
C898819,184738
A778345,184739
A882551,184739
B960721,184739
C898820,184739
C898821,184739
C898822,184739
B776196,184740
B790539,184740
B920309,184740
C898823,184740
A767288,184741
B784447,184741
C898824,184741
C898825,184741
C898826,184741
C898827,184741
B788718,184742
C898828,184742
B804335,184743
B919322,184743
C898829,184743
C898830,184743
C898831,184743
C898832,184743
B937564,184744
C898833,184744
C898834,184744
B754010,184745
B850906,184745
C898835,184745
C898836,184745
C898837,184745
A757948,184746
B795535,184746
B934347,184746
B938853,184746
C898838,184746
C898839,184747
A920402,184748
A995835,184748
A764014,184749
A778269,184749
B810469,184749
C898840,184749
C898841,184749
C898842,184749
C898843,184750
C898844,184751
A833925,184752
B916238,184752
C898845,184752
A762022,184753
A790047,184753
C898846,184753
C898847,184753
C898848,184754
C898849,184754
C898850,184754
A763436,184755
A947879,184755
A998632,184755
B798263,184755
C898851,184755
C898852,184755
A926759,184756
A996317,184756
B945785,184756
C898853,184756
A736089,184757
A949949,184757
B771503,184757
B840191,184757
C898854,184757
A766382,184758
A958217,184758
A954656,184759
A985436,184759
C898855,184759
A765030,184760
C898856,184760
A899431,184761
B780817,184761
B904726,184761
A742425,184762
C898857,184762
A887954,184763
B856151,184763
B968336,184763
C898858,184763
C898859,184763
A975429,184764
B923567,184764
C898860,184764
C898861,184764
C898862,184764
C898863,184765
C898864,184765
C898865,184765
C898866,184765
A818111,184766
A954516,184766
A995505,184766
C898867,184766
A819498,184767
A922675,184767
B925048,184767
A939259,184768
A940771,184768
B843819,184768
C898868,184768
C898869,184768
A816798,184769
A900569,184769
A935281,184769
C898870,184769
A854055,184770
A894907,184770
B964012,184770
C898871,184770
C898872,184770
C898873,184770
A858521,184771
A967128,184771
B787601,184771
A802532,184772
B756459,184772
B869323,184772
B925252,184772
B932799,184772
C898874,184772
A848149,184773
A958223,184773
A968404,184773
B815865,184773
C898875,184773
C898876,184773
A815866,184774
C898877,184774
A775426,184775
A842836,184776
A851409,184776
A937797,184776
A967425,184776
B801816,184776
B913250,184776
A748058,184777
A778445,184777
A805209,184777
B848778,184777
C898878,184777
C898879,184777
A752223,184778
A801876,184778
A862660,184779
A951095,184779
B754661,184779
C898880,184779
B998738,184780
A847488,184781
A989111,184781
B805497,184781
B932431,184781
C898881,184781
C898882,184781
B802348,184782
C898883,184782
C898884,184782
C898885,184782
C898886,184782
C898887,184783
B807383,184784
B847957,184785
B851971,184786
B859330,184786
B932439,184786
C898888,184786
A905072,184787
C898889,184787
A962870,184788
A967577,184788
B762826,184788
B912809,184788
C898890,184788
A882025,184789
A986219,184789
B986396,184789
C898891,184789
C898892,184789
C898893,184789
A753862,184790
A772349,184791
A866188,184791
C898894,184791
B857490,184792
C898895,184793
A805907,184794
A873730,184794
A895927,184794
B786110,184794
C898896,184794
B922841,184795
C898897,184795
C898898,184795
C898899,184795
C898900,184795
A786921,184796
A875833,184796
A954228,184796
C898901,184796
C898902,184796
C898903,184796
A785326,184797
A804158,184797
A967423,184797
A997191,184797
A773963,184798
C898904,184798
C898905,184799
A747574,184800
B864773,184800
A744882,184801
A822523,184801
B777843,184801
B987377,184801
C898906,184801
C898907,184801
A751022,184802
B807419,184802
B866101,184802
C898908,184802
C898909,184802
C898910,184802
A859065,184803
C898911,184803
A852381,184804
B807978,184804
B826663,184804
B980910,184804
A755204,184805
A947504,184805
B960120,184805
C898912,184805
C898913,184805
C898914,184805
B937720,184806
C898915,184806
A997090,184807
B941530,184807
C898916,184807
C898917,184807
A908068,184808
A938901,184808
C898918,184808
C898919,184808
A915336,184809
C898920,184809
C898921,184809
B980425,184810
C898922,184810
C898923,184810
C898924,184810
A923350,184811
C898925,184811
A778652,184812
B999126,184812
C898926,184812
C898927,184812
A878072,184813
B845009,184813
B876932,184813
C898928,184813
C898929,184813
A766958,184814
A941694,184814
C898930,184814
C898931,184814
C898932,184814
A778102,184815
B911987,184815
C898933,184815
C898934,184815
C898935,184815
A829527,184816
A966838,184816
C898936,184816
C898937,184816
A941478,184817
A961636,184817
A796578,184818
B947096,184818
C898938,184818
C898939,184818
B935183,184819
C898940,184819
C898941,184820
B861631,184821
B901139,184821
B965969,184821
B768471,184822
B778869,184822
C898942,184822
C898943,184822
C898944,184822
C898945,184822
B861715,184823
A961090,184824
B950759,184824
C898946,184824
C898947,184824
A827486,184825
A990322,184825
B889681,184825
C898948,184825
C898949,184825
B768657,184826
B833674,184826
C898950,184826
C898951,184826
C898952,184826
C898953,184826
A817053,184827
B972264,184827
C898954,184827
C898955,184827
B868572,184828
C898956,184829
C898957,184829
A860818,184830
B897784,184830
C898958,184831
C898959,184831
A857726,184832
C898960,184832
C898961,184833
C898962,184833
C898963,184833
C898964,184833
A780293,184834
B780843,184834
C898965,184834
C898966,184834
C898967,184834
A738906,184835
B895553,184835
A956158,184836
A990886,184836
B805801,184836
C898968,184836
C898969,184837
C898970,184837
C898971,184837
B778782,184838
B963082,184838
C898972,184838
A875496,184839
B792489,184839
B797989,184839
B996321,184839
A834430,184840
A937089,184841
C898973,184841
A799786,184842
A990046,184842
B758523,184842
B985468,184842
B993986,184842
C898974,184842
A952663,184843
B754300,184843
B764756,184843
C898975,184843
C898976,184843
A981956,184844
B994880,184844
C898977,184844
A881112,184845
B907180,184845
C898978,184846
C898979,184846
C898980,184847
C898981,184847
A755270,184848
B810424,184848
B863313,184848
C898982,184848
C898983,184848
A936583,184849
B786187,184849
A744695,184850
A974327,184850
A992535,184850
B936129,184850
C898984,184850
A766123,184851
C898985,184851
B758949,184852
C898986,184852
C898987,184852
C898988,184852
C898989,184852
C898990,184853
A743980,184854
B979393,184854
C898991,184854
C898992,184854
A827075,184855
A892305,184855
B931553,184855
C898993,184855
C898994,184855
C898995,184855
A920858,184856
B969159,184856
B982933,184856
C898996,184856
C898997,184856
C898998,184857
A777160,184858
A893748,184858
B988393,184858
C898999,184858
B892452,184859
A879900,184860
B841182,184860
B987328,184860
B821135,184861
C899000,184861
C899001,184861
A861450,184862
B762141,184862
C899002,184862
B944602,184863
C899003,184863
B864183,184864
B968655,184864
C899004,184864
C899005,184864
A854044,184865
C899006,184865
C899007,184865
C899008,184865
A768650,184866
A871941,184866
A930910,184866
C899009,184866
C899010,184866
C899011,184866
A766476,184867
B769114,184867
C899012,184867
C899013,184867
C899014,184867
C899015,184867
C899016,184868
C899017,184868
C899018,184868
A975968,184869
A842946,184870
A782741,184871
A816297,184871
A823243,184871
B825675,184871
C899019,184871
A768398,184872
C899020,184873
A760469,184874
B971344,184874
C899021,184875
C899022,184875
A788323,184876
A848683,184876
B806026,184876
C899023,184876
C899024,184876
C899025,184877
C899026,184877
A737663,184878
B752119,184878
B800341,184878
B889300,184878
B897992,184878
A996195,184879
A855509,184880
B883939,184880
B955119,184880
C899027,184880
B888322,184881
C899028,184881
A814079,184882
A857121,184882
B789862,184882
C899029,184882
A982751,184883
A845790,184884
A857999,184884
A871855,184884
B809196,184884
C899030,184884
A885628,184885
C899031,184885
C899032,184885
B842472,184886
C899033,184886
A747904,184887
A794690,184887
A906830,184887
C899034,184887
C899035,184887
C899036,184887
A972555,184888
A995875,184888
C899037,184888
C899038,184888
C899039,184888
A922540,184889
B855805,184889
C899040,184889
C899041,184889
A812931,184890
A756162,184891
A808298,184891
B777146,184891
C899042,184891
C899043,184891
C899044,184891
A748731,184892
C899045,184892
C899046,184892
A770766,184893
C899047,184893
C899048,184894
C899049,184894
A865680,184895
A985577,184895
A997924,184895
B841861,184895
C899050,184895
C899051,184895
A901682,184896
B788282,184896
B919237,184896
C899052,184896
C899053,184896
C899054,184896
A953242,184897
B799213,184897
C899055,184897
C899056,184897
A895141,184898
B878633,184898
B964270,184898
C899057,184898
C899058,184899
B841146,184900
C899059,184900
C899060,184900
C899061,184900
C899062,184900
A864533,184901
B953875,184901
C899063,184901
C899064,184901
C899065,184901
B777690,184902
A815229,184903
B789781,184903
C899066,184903
C899067,184903
C899068,184903
C899069,184904
C899070,184904
B965295,184905
C899071,184905
B866149,184906
B954118,184906
A827000,184907
A869381,184907
B789551,184907
C899072,184907
C899073,184907
C899074,184907
A758520,184908
A846275,184908
A917026,184908
A992624,184908
B941395,184908
C899075,184909
A746070,184910
B896285,184910
C899076,184910
C899077,184910
A768818,184911
A932620,184911
A970074,184911
B781228,184911
C899078,184911
C899079,184912
A865174,184913
B832744,184913
C899080,184914
C899081,184915
A845903,184916
B963571,184917
A845778,184918
B986910,184918
C899082,184918
C899083,184918
A914654,184919
A971991,184919
B805792,184919
C899084,184919
A841007,184920
A864964,184920
C899085,184920
A949533,184921
A836242,184922
C899086,184922
C899087,184922
B879311,184923
B882558,184923
C899088,184923
B814846,184924
C899089,184924
C899090,184924
C899091,184924
C899092,184925
C899093,184925
C899094,184925
B869908,184926
C899095,184926
C899096,184926
C899097,184926
C899098,184926
A948021,184927
B781906,184927
B855855,184927
B886332,184927
C899099,184927
A822462,184928
C899100,184928
A755522,184929
C899101,184929
C899102,184929
A954254,184930
B889608,184930
B895643,184930
B898683,184930
B929400,184930
B946034,184930
A916629,184931
A942306,184931
B980934,184931
C899103,184931
C899104,184931
A765353,184932
A817525,184932
A849291,184932
A915458,184932
A954281,184932
B918704,184932
A942782,184933
B780273,184933
C899105,184933
C899106,184933
B800271,184934
B943220,184934
C899107,184934
C899108,184934
C899109,184934
A789301,184935
B829754,184935
B937867,184935
A903691,184936
B757112,184936
C899110,184936
C899111,184936
A825638,184937
B769172,184937
B809497,184937
B881814,184937
B958501,184937
B991053,184937
A761126,184938
A875330,184938
C899112,184938
C899113,184938
C899114,184938
C899115,184938
A854689,184939
A861948,184939
A958917,184939
B911050,184939
C899116,184939
C899117,184939
B863412,184940
C899118,184940
A770292,184941
B757174,184941
C899119,184941
A761658,184942
A846918,184942
C899120,184942
C899121,184942
B804323,184943
C899122,184943
C899123,184943
A840675,184944
B929274,184944
B936318,184944
C899124,184944
C899125,184944
B761369,184945
B855273,184946
C899126,184946
C899127,184946
A828989,184947
B970689,184947
C899128,184947
C899129,184947
C899130,184947
C899131,184947
B775900,184948
A994808,184949
B828332,184949
B937503,184949
B990401,184949
C899132,184949
A808559,184950
A940051,184950
C899133,184950
C899134,184950
C899135,184950
B809237,184951
C899136,184951
C899137,184951
C899138,184952
A780654,184953
B847116,184953
C899139,184953
C899140,184953
A777533,184954
B764452,184954
B948942,184954
C899141,184954
C899142,184954
C899143,184954
A864907,184955
B770099,184955
C899144,184955
C899145,184955
C899146,184955
A802127,184956
A934023,184956
A963204,184956
B978926,184956
C899147,184956
A973789,184957
C899148,184957
C899149,184958
C899150,184958
C899151,184958
A866705,184959
B886880,184959
C899152,184959
A775756,184960
B765645,184960
C899153,184960
A897430,184961
A941760,184961
B776763,184961
B944279,184961
C899154,184961
C899155,184961
C899156,184962
C899157,184962
C899158,184963
C899159,184963
C899160,184963
C899161,184964
A852036,184965
C899162,184965
A868400,184966
B877348,184966
C899163,184966
C899164,184966
C899165,184966
C899166,184966
A904242,184967
A929272,184967
B870160,184967
B962280,184967
A965336,184968
B947391,184968
A790207,184969
A925805,184969
A950747,184969
C899167,184969
C899168,184969
C899169,184969
A821754,184970
A903785,184970
B873443,184970
A901908,184971
A940719,184971
C899170,184971
C899171,184971
B861456,184972
A949069,184973
B803096,184973
B895859,184974
C899172,184974
A760958,184975
A898608,184975
A899082,184975
A924120,184975
B763678,184975
B860804,184976
C899173,184976
A753526,184977
B906766,184977
C899174,184977
A801332,184978
C899175,184978
A902503,184979
B960892,184979
C899176,184979
C899177,184979
C899178,184979
B905039,184980
B955024,184980
C899179,184980
C899180,184980
A843629,184981
C899181,184981
A845252,184982
B906373,184982
A738809,184983
A869444,184983
A922468,184983
C899182,184983
C899183,184983
B845441,184984
C899184,184984
A820755,184985
A908943,184985
C899185,184985
A927339,184986
A945961,184986
A950609,184986
C899186,184986
C899187,184986
C899188,184986
A747325,184987
A775097,184987
A836386,184987
A931544,184987
B902828,184987
B977110,184987
A772198,184988
A942867,184988
B969203,184988
C899189,184988
C899190,184988
A814044,184989
A870317,184989
A952918,184989
B931921,184989
B977380,184989
C899191,184989
A844894,184990
B947161,184990
A778020,184991
A778136,184991
B791902,184991
C899192,184991
A835667,184992
A939155,184992
B799106,184992
C899193,184992
C899194,184992
C899195,184992
B799844,184993
C899196,184993
C899197,184993
A934621,184994
A786678,184995
A810834,184995
A850019,184995
B957646,184995
C899198,184995
C899199,184995
A767693,184996
B844462,184996
C899200,184996
C899201,184996
A752849,184997
A889989,184997
A892800,184997
C899202,184997
C899203,184997
C899204,184997
C899205,184998
A840083,184999
A968079,184999
C899206,184999
C899207,184999
C899208,184999
A910153,185000
C899209,185000
A972341,185001
B868356,185001
C899210,185001
C899211,185001
A782285,185002
A856593,185002
B950781,185002
C899212,185002
C899213,185002
A869533,185003
A987821,185003
B820849,185003
B977395,185003
B987725,185003
C899214,185003
A942319,185004
A802892,185005
B785638,185005
B809825,185005
B853682,185005
C899215,185005
C899216,185005
A754472,185006
A966974,185007
A997302,185007
B918834,185007
C899217,185007
A790659,185008
C899218,185008
C899219,185008
C899220,185008
C899221,185008
A982591,185009
A997052,185009
B773934,185009
B859640,185009
B952565,185009
A941204,185010
B856422,185010
B920173,185010
A778035,185011
B837392,185011
C899222,185011
C899223,185011
C899224,185011
C899225,185011
A801624,185012
A998670,185012
C899226,185012
A812051,185013
B929466,185013
B939084,185013
C899227,185013
A814030,185014
A953506,185014
B959828,185015
C899228,185016
C899229,185016
A784748,185017
A897765,185017
A977987,185018
C899230,185018
C899231,185018
A853101,185019
B928739,185019
C899232,185019
A802698,185020
A825915,185020
B851357,185020
B875174,185020
B934099,185020
C899233,185020
A863761,185021
B836326,185021
C899234,185021
C899235,185021
A785504,185022
B766670,185022
B938150,185022
C899236,185022
C899237,185022
A753017,185023
B768202,185023
C899238,185023
C899239,185023
C899240,185023
C899241,185023
A773556,185024
B806384,185024
B862111,185024
C899242,185024
C899243,185024
C899244,185024
A736039,185025
B946362,185025
A877376,185026
B824007,185026
B863990,185026
B955258,185026
C899245,185026
A802390,185027
A921193,185027
A982854,185027
C899246,185027
C899247,185027
B948164,185028
C899248,185028
A976686,185029
A992242,185029
B815647,185029
B821669,185029
C899249,185029
B774785,185030
B884861,185030
C899250,185030
C899251,185030
C899252,185030
A880199,185031
A971944,185031
B754645,185031
B793835,185031
C899253,185031
C899254,185031
B761983,185032
B867160,185032
B917483,185032
C899255,185032
C899256,185032
A987175,185033
B943608,185033
C899257,185033
